step,speedX,speedY,speedZ,angle,trackPos,z,rpm,gear,steer,accel,brake,target_speed,target_brake,front,front_delta,left_front,right_front,apex_target,trackPos_delta,left_open,right_open,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
63,8.0308,-0.0196795,0.0912545,0.00924319,0.332943,0.293163,5235.99,1,-0.01517794734874664,0.8,0.0,118,0.0,61.4824,-0.06360000000000099,138.421,59.1616,0.0,-8.299999999999974e-05,138.421,59.1616,5.71322,12.6892,22.8603,138.421,89.9287,76.5876,70.9902,66.7332,63.9978,61.4824,59.1616,57.0138,54.2628,51.436,46.8814,39.7799,30.8503,22.6592,11.2073
64,8.7472,-0.0209198,0.103788,0.00932759,0.332851,0.293105,5235.99,1,-0.014564829552080577,0.8,0.0,118,0.0,61.4119,-0.07049999999999557,138.194,59.0945,0.0,-9.199999999998099e-05,138.194,59.0945,5.71449,12.6969,22.9173,138.194,89.8092,76.4921,70.9042,66.6544,63.9235,61.4119,59.0945,56.95,54.2031,51.3802,46.832,39.7402,30.824,22.645,11.2056
65,9.45737,-0.0226776,0.116692,0.00942057,0.332752,0.293069,5235.99,1,-0.013889947581298481,0.8,0.0,118,0.0,61.335,-0.07690000000000197,137.947,59.0216,0.0,-9.900000000001574e-05,137.947,59.0216,5.71589,12.7053,22.9802,137.947,89.6784,76.3884,70.8108,66.5684,63.8423,61.335,59.0216,56.8806,54.138,51.3197,46.7784,39.697,30.7953,22.6296,11.2037
66,10.1562,-0.0230558,0.128934,0.00951641,0.332646,0.293052,5235.99,1,-0.013193357552477677,0.8,0.0,118,0.0,61.2535,-0.08149999999999835,137.687,58.9442,0.0,-0.00010599999999999499,137.687,58.9442,5.71736,12.7143,23.0481,137.687,89.5407,76.2785,70.7118,66.4775,63.7562,61.2535,58.9442,56.8069,54.0688,51.2552,46.7212,39.6511,30.7648,22.6131,11.2018
67,10.8537,-0.0227914,0.140455,0.00960987,0.332533,0.293051,5235.99,1,-0.012511754229297456,0.8,0.0,118,0.0,61.1688,-0.0847000000000051,137.422,58.8635,0.0,-0.00011299999999997423,137.422,58.8635,5.71887,12.7236,23.1202,137.422,89.3987,76.1646,70.6091,66.3831,63.6672,61.1688,58.8635,56.7301,53.997,51.1881,46.6616,39.6031,30.7327,22.5959,11.1998
68,11.5533,-0.0237445,0.151101,0.0097062,0.33241,0.29306,5235.99,1,-0.011807652819903605,0.8,0.0,118,0.0,61.0793,-0.08949999999999392,137.145,58.7787,0.0,-0.00012300000000003974,137.145,58.7787,5.72048,12.7336,23.1977,137.145,89.2498,76.0449,70.5009,66.2833,63.5726,61.0793,58.7787,56.649,53.9208,51.1171,46.5983,39.5523,30.699,22.5778,11.1977
69,12.2571,-0.0233191,0.160651,0.00979966,0.332281,0.293075,5235.99,1,-0.011122209496723365,0.8,0.0,118,0.0,60.9867,-0.09260000000000446,136.862,58.6904,0.0,-0.00012899999999999023,136.862,58.6904,5.72213,12.744,23.2797,136.862,89.0963,75.9212,70.3892,66.1805,63.4751,60.9867,58.6904,56.565,53.8419,51.0431,46.5326,39.4991,30.6639,22.5589,11.1956
70,12.9636,-0.0225878,0.169257,0.00989073,0.332145,0.293089,5235.99,1,-0.010451822907358715,0.8,0.0,118,0.0,60.891,-0.09570000000000078,136.576,58.5992,0.0,-0.00013599999999996948,136.576,58.5992,5.72383,12.7547,23.3662,136.576,88.9391,75.7943,70.2743,66.0743,63.3744,60.891,58.5992,56.478,53.7601,50.9666,46.4643,39.4441,30.6273,22.5393,11.1935
71,13.6707,-0.0216629,0.177171,0.00997799,0.332002,0.293098,5235.99,1,-0.009806437052653952,0.8,0.0,118,0.0,60.7924,-0.09859999999999758,136.286,58.5053,0.0,-0.00014300000000000423,136.286,58.5053,5.72556,12.766,23.4575,136.286,88.7784,75.6641,70.1561,65.9649,63.2707,60.7924,58.5053,56.3882,53.6757,50.8875,46.3937,39.387,30.5894,22.519,11.1913
72,14.377,-0.0222726,0.184711,0.0100695,0.331851,0.293099,5235.99,1,-0.009129369223591033,0.8,0.0,118,0.0,60.6889,-0.10350000000000392,135.982,58.4065,0.0,-0.00015100000000001224,135.982,58.4065,5.72739,12.7779,23.5556,135.982,88.61,75.5271,70.0319,65.8501,63.1618,60.6889,58.4065,56.2939,53.587,50.8044,46.3193,39.3269,30.5497,22.4977,11.189
73,15.1531,-0.0214004,0.193188,0.0101668,0.331677,0.293091,5235.99,1,-0.00840623508122601,1.0,0.0,118,0.0,60.5715,-0.1173999999999964,135.643,58.2946,0.0,-0.00017400000000000748,135.643,58.2946,5.72945,12.7916,23.6698,135.643,88.4196,75.3727,69.8913,65.7201,63.0383,60.5715,58.2946,56.1869,53.486,50.7099,46.2347,39.2585,30.5044,22.4734,11.1865
74,15.9141,-0.0200868,0.201298,0.0102503,0.33151,0.293075,5235.99,1,-0.00778141982030639,1.0,0.0,118,0.0,60.4618,-0.10970000000000368,135.332,58.1898,0.0,-0.00016699999999997273,135.332,58.1898,5.73137,12.8046,23.7795,135.332,88.2438,75.229,69.7607,65.5989,62.9233,60.4618,58.1898,56.0866,53.3917,50.6213,46.1554,39.1941,30.4617,22.4505,11.1842
75,16.7186,-0.0200184,0.210784,0.010339,0.331336,0.293051,5235.99,1,-0.007118509908407344,1.0,0.0,118,0.0,60.3464,-0.11539999999999395,135.005,58.0798,0.0,-0.00017400000000000748,135.005,58.0798,5.73338,12.8184,23.898,135.005,88.0589,75.0777,69.6233,65.4715,62.8022,60.3464,58.0798,55.9814,53.2925,50.5282,46.0719,39.1266,30.4169,22.4264,11.1818
76,17.5377,-0.0185865,0.221673,0.0104238,0.331154,0.293026,5235.99,1,-0.006480990984742849,1.0,0.0,118,0.0,60.2276,-0.11880000000000024,134.674,57.9665,0.0,-0.00018200000000001548,134.674,57.9665,5.73544,12.8329,24.0241,134.674,87.8698,74.9231,69.4823,65.3405,62.6777,60.2276,57.9665,55.8728,53.1902,50.4321,45.9857,39.0567,30.3705,22.4015,11.1793
77,18.3665,-0.0168848,0.233402,0.0105001,0.330964,0.293006,5235.99,1,-0.0059010760097947396,1.0,0.0,118,0.0,60.1067,-0.120900000000006,134.345,57.8507,0.0,-0.00019000000000002348,134.345,57.8507,5.73752,12.8478,24.1567,134.345,87.6789,74.7659,69.3386,65.2073,62.5509,60.1067,57.8507,55.7621,53.0856,50.3338,45.8973,38.9848,30.3229,22.3759,11.1769
78,19.2017,-0.0165827,0.245277,0.0105783,0.330764,0.292993,5235.99,1,-0.005305455681604149,1.0,0.0,105,0.0,59.9808,-0.12589999999999435,134.004,57.7303,0.0,-0.00019999999999997797,134.004,57.7303,5.73969,12.8638,24.2993,134.004,87.4805,74.6029,69.1895,65.0685,62.4188,59.9808,57.7303,55.6467,52.9766,50.2313,45.805,38.9098,30.2733,22.3491,11.1743
79,20.0406,-0.0148498,0.256844,0.0106503,0.330556,0.292984,5235.99,1,-0.00475133282188904,1.0,0.0,105,0.0,59.8519,-0.12890000000000157,133.66,57.6069,0.0,-0.00020799999999998597,133.66,57.6069,5.7419,12.8803,24.4509,133.66,87.2789,74.4362,69.0372,64.927,62.2839,59.8519,57.6069,55.5284,52.8648,50.1261,45.7103,38.8326,30.2221,22.3215,11.1718
80,20.8811,-0.0144756,0.267732,0.0107223,0.33034,0.292977,5235.99,1,-0.004195289962173915,1.0,0.0,105,0.0,59.7184,-0.13349999999999795,133.307,57.479,0.0,-0.00021599999999999397,133.307,57.479,5.74417,12.8979,24.6135,133.307,87.0709,74.2642,68.8796,64.7804,62.1441,59.7184,57.479,55.4058,52.749,50.017,45.6119,38.7526,30.1689,22.2929,11.1692
81,21.7217,-0.0126127,0.277925,0.0107877,0.330115,0.292969,5235.99,1,-0.003683305697932654,1.0,0.0,105,0.0,59.582,-0.13640000000000185,132.953,57.3486,0.0,-0.00022500000000003073,132.953,57.3486,5.74649,12.9162,24.7863,132.953,86.8602,74.0889,68.7193,64.6307,62.0014,59.582,57.3486,55.2808,52.6305,49.9054,45.5113,38.6704,30.1145,22.2634,11.1666
82,22.5615,-0.012149,0.287798,0.0108511,0.329882,0.292955,5235.99,1,-0.0031834070686835025,1.0,0.0,105,0.0,59.4417,-0.14030000000000342,132.592,57.2141,0.0,-0.00023299999999998322,132.592,57.2141,5.74886,12.9354,24.9717,132.592,86.644,73.909,68.5543,64.4767,61.8544,59.4417,57.2141,55.1516,52.5082,49.7901,45.4072,38.5855,30.0581,22.2329,11.1639
83,23.4009,-0.0101584,0.297459,0.0109064,0.329639,0.292937,5407.68,1,-0.002737831261152318,1.0,0.0,105,0.0,59.2989,-0.14279999999999404,132.233,57.0771,0.0,-0.00024299999999999322,132.233,57.0771,5.75126,12.9554,25.1693,132.233,86.4254,73.727,68.3866,64.3204,61.7053,59.2989,57.0771,55.0202,52.3838,49.6728,45.3008,38.4986,30.0003,22.2016,11.1613
84,24.2416,-0.00962011,0.307523,0.0109579,0.329389,0.292912,5809.2,1,-0.002317186160106066,1.0,0.0,105,0.0,59.1525,-0.14639999999999986,131.867,56.9367,0.0,-0.000250000000000028,131.867,56.9367,5.75372,12.9766,25.382,131.867,86.2026,73.5404,68.2153,64.1601,61.5524,59.1525,56.9367,54.8853,52.2558,49.5519,45.1916,38.409,29.9407,22.1693,11.1586
85,25.0866,-0.00752253,0.317836,0.0110003,0.329131,0.292884,6424.22,1,-0.0019583466982738412,1.0,0.0,105,0.0,59.0038,-0.14870000000000516,131.504,56.7941,0.0,-0.00025799999999998047,131.504,56.7941,5.75618,12.9984,25.6088,131.504,85.9782,73.3524,68.042,63.998,61.3973,59.0038,56.7941,54.7481,52.1258,49.4291,45.0802,38.3179,29.8801,22.1362,11.156
86,25.9409,-0.00693301,0.328344,0.011037,0.328863,0.292852,7359.7,1,-0.001637023296169049,1.0,0.0,105,0.0,58.8521,-0.15169999999999817,131.138,56.6483,0.0,-0.00026799999999999047,131.138,56.6483,5.7587,13.0214,25.854,131.138,85.75,73.1604,67.8647,63.8324,61.2388,58.8521,56.6483,54.608,51.9927,49.3032,44.966,38.2241,29.8177,22.1021,11.1532
87,26.8142,-0.00652144,0.339062,0.0110761,0.328586,0.292819,8769.49,1,-0.001296733132073749,1.0,0.0,105,0.0,58.6948,-0.15729999999999933,130.759,56.4975,0.0,-0.0002770000000000272,130.759,56.4975,5.7613,13.0459,26.1215,130.759,85.5144,72.9617,67.6819,63.6609,61.0748,58.6948,56.4975,54.463,51.8549,49.173,44.8478,38.127,29.753,22.0668,11.1501
88,27.7241,-0.00435743,0.350561,0.0111052,0.328301,0.292783,10684.0,1,-0.0010245511429388815,1.0,0.0,105,0.0,58.5353,-0.1595000000000013,130.383,56.3441,0.0,-0.0002849999999999797,130.383,56.3441,5.76392,13.0715,26.4108,130.383,85.2766,72.7612,67.4965,63.4874,60.9085,58.5353,56.3441,54.3153,51.7149,49.0405,44.7276,38.0282,29.6871,22.0305,11.1469
89,28.6701,-0.0037765,0.361207,0.0111267,0.328006,0.292745,12579.7,1,-0.0008031905667739703,1.0,0.0,105,0.0,58.3727,-0.16259999999999764,130.004,56.1879,0.0,-0.0002949999999999897,130.004,56.1879,5.76658,13.0983,26.7277,130.004,85.0359,72.5572,67.3079,63.3104,60.739,58.3727,56.1879,54.1648,51.5717,48.9049,44.6043,37.9267,29.6192,21.9932,11.1434
90,29.6236,-0.00340148,0.366705,0.0111491,0.327702,0.29268,14511.2,1,-0.0005733674548625695,1.0,0.0,105,0.0,58.2047,-0.16799999999999926,129.613,56.0263,0.0,-0.00030400000000002647,129.613,56.0263,5.76932,13.1268,27.0793,129.613,84.7868,72.3462,67.1131,63.1274,60.5638,58.2047,56.0263,54.0092,51.4239,48.765,44.477,37.8217,29.549,21.9544,11.1396
91,30.582,-0.00297354,0.37147,0.0111739,0.327387,0.292574,16542.9,2,-0.0003240975809607055,1.0,0.0,105,0.0,58.0307,-0.1739999999999995,129.208,55.8591,0.0,-0.0003150000000000097,129.208,55.8591,5.77217,13.1574,27.4731,129.208,84.529,72.1282,66.9113,62.938,60.3823,58.0307,55.8591,53.8482,51.2708,48.6202,44.3452,37.7131,29.4762,21.914,11.1354
92,31.5432,-0.000763492,0.376567,0.0111882,0.327064,0.292427,12337.5,2,-0.0001464372907672845,1.0,0.0,105,0.0,57.854,-0.17670000000000385,128.804,55.6893,0.0,-0.0003229999999999622,128.804,55.6893,5.77502,13.1892,27.9126,128.804,84.2693,71.9078,66.7071,62.7463,60.1986,57.854,55.6893,53.6847,51.1154,48.4728,44.211,37.6023,29.4019,21.8727,11.131
93,32.5051,-0.000184635,0.383072,0.011192,0.326731,0.292243,12327.9,2,-3.990658428230931e-05,1.0,0.0,105,0.0,57.6748,-0.17920000000000158,128.402,55.5169,0.0,-0.0003330000000000277,128.402,55.5169,5.77791,13.2227,28.41,128.402,84.0076,71.6843,66.5002,62.5516,60.012,57.6748,55.5169,53.5186,50.9571,48.3228,44.0743,37.4891,29.3259,21.8302,11.1263
94,33.4322,-3.86195e-05,0.39213,0.0111939,0.326389,0.292035,7313.99,2,5.547876896015713e-05,1.0,0.0,105,0.0,57.491,-0.18379999999999797,127.992,55.3399,0.0,-0.00034200000000000896,127.992,55.3399,5.78085,13.2582,28.9871,127.992,83.7392,71.4558,66.2882,62.3523,59.8208,57.491,55.3399,53.3478,50.7945,48.1689,43.9339,37.3728,29.2476,21.7864,11.1212
95,34.3242,-2.67192e-06,0.402038,0.0111949,0.326037,0.291817,7644.48,2,0.00014696158645619017,1.0,0.0,105,0.0,57.3022,-0.18880000000000052,127.571,55.1583,0.0,-0.00035199999999996345,127.571,55.1583,5.78388,13.2959,29.677,127.571,83.4644,71.221,66.0703,62.1477,59.6242,57.3022,55.1583,53.1728,50.6279,48.0107,43.7896,37.2532,29.1671,21.7411,11.1157
96,35.2139,4.98587e-06,0.412554,0.0111958,0.325676,0.291591,8007.95,2,0.00023990412220263602,1.0,0.0,105,0.0,57.1086,-0.19359999999999644,127.139,54.972,0.0,-0.0003610000000000002,127.139,54.972,5.78698,13.3358,30.536,127.139,83.1821,70.9804,65.8472,61.9376,59.4229,57.1086,54.972,52.9932,50.4569,47.8485,43.6416,37.1305,29.0841,21.6942,11.1097
97,36.1066,8.50144e-06,0.424152,0.0111968,0.325305,0.291363,8477.37,2,0.0003359469396986836,1.0,0.0,105,0.0,56.91,-0.1986000000000061,126.696,54.7808,0.0,-0.0003710000000000102,126.696,54.7808,5.79017,13.3782,31.7094,126.696,82.8927,70.7335,65.6181,61.7222,59.2162,56.91,54.7808,52.8089,50.2814,47.682,43.49,37.0044,28.9989,21.6458,11.1033
98,37.0986,1.20474e-05,0.438071,0.0111977,0.324888,0.291305,9142.92,2,0.0004423294754451329,1.0,0.0,105,0.0,56.6857,-0.2242999999999995,126.196,54.5648,0.0,-0.0004170000000000007,126.196,54.5648,5.79376,13.4276,34.5722,126.196,82.5658,70.4547,65.3598,61.4788,58.9829,56.6857,54.5648,52.6007,50.0833,47.4942,43.3187,36.8621,28.9024,21.5907,11.0956
99,38.0145,2.00937e-05,0.450764,0.0111987,0.324497,0.291446,9880.18,2,0.0005431722929411797,1.0,0.0,105,0.0,56.4766,-0.2090999999999994,125.73,54.3635,0.0,-0.0003910000000000302,200.0,54.3635,5.79712,13.4757,200.0,125.73,82.2607,70.1946,65.1182,61.252,58.7652,56.4766,54.3635,52.4066,49.8986,47.3191,43.1588,36.729,28.812,21.539,11.0881
100,38.9469,0.00190415,0.462997,0.0111853,0.324099,0.291598,10603.7,2,0.0005448545384941772,1.0,0.0,105,0.0,56.266,-0.21059999999999945,125.271,54.1607,0.0,-0.00039799999999995395,200.0,54.1607,5.80045,13.5257,200.0,125.271,81.9565,69.9342,64.8761,61.0238,58.5462,56.266,54.1607,52.211,49.7121,47.1421,42.9972,36.5943,28.7203,21.4862,11.0802
101,39.8965,0.00188896,0.475403,0.0111567,0.323692,0.29176,11296.1,2,0.0004422539581073609,1.0,0.0,105,0.0,56.0539,-0.2120999999999995,124.819,53.9561,0.0,-0.0004070000000000462,200.0,53.9561,5.80377,13.578,200.0,124.819,81.6526,69.6727,64.6329,60.7946,58.3259,56.0539,53.9561,52.0138,49.524,46.9634,42.8338,36.4576,28.6273,21.4325,11.0719
102,40.8622,-0.000633349,0.488014,0.0111362,0.323276,0.291932,11959.4,2,0.00039853619943845675,1.0,0.0,105,0.0,55.8345,-0.21940000000000026,124.344,53.7447,0.0,-0.00041599999999997195,200.0,53.7447,5.80723,13.6341,200.0,124.344,81.3367,69.4013,64.3808,60.5571,58.0977,55.8345,53.7447,51.8099,49.3295,46.7787,42.6652,36.3166,28.5309,21.3766,11.0628
103,41.8355,-0.00149329,0.500548,0.0111272,0.322847,0.292114,12608.9,2,0.00043847084197407016,1.0,0.0,105,0.0,55.6067,-0.227800000000002,123.843,53.5254,0.0,-0.0004290000000000127,200.0,53.5254,5.81085,13.6941,200.0,123.843,81.0058,69.119,64.1183,60.3104,57.8607,55.6067,53.5254,51.598,49.128,46.5876,42.4906,36.1707,28.431,21.3183,11.053
104,42.8024,-0.00194347,0.504464,0.0111195,0.322409,0.292294,13282.4,2,0.0004896691472545261,1.0,0.0,105,0.0,55.3731,-0.2335999999999956,123.329,53.3005,0.0,-0.00043799999999999395,200.0,53.3005,5.81456,13.758,200.0,123.329,80.6673,68.8292,63.8494,60.0572,57.6179,55.3731,53.3005,51.3814,48.9216,46.3917,42.3118,36.0211,28.3282,21.2581,11.0425
105,43.7544,-0.00237148,0.49685,0.0111119,0.321961,0.292384,14004.1,2,0.0005439677342845978,1.0,0.0,105,0.0,55.1343,-0.23879999999999768,122.802,53.0706,0.0,-0.00044800000000000395,200.0,53.0706,5.81867,13.8256,200.0,122.802,80.3208,68.533,63.5746,59.7981,57.3693,55.1343,53.0706,51.1596,48.7102,46.1913,42.1289,35.8679,28.2229,21.1961,11.0313
106,44.7141,-0.000685952,0.493607,0.0110909,0.321505,0.292386,14735.7,2,0.0005063485668676954,1.0,0.0,105,0.0,54.8934,-0.24090000000000344,122.28,52.8385,0.0,-0.00045600000000001195,200.0,52.8385,5.82337,13.8966,200.0,122.28,79.9732,68.2352,63.2978,59.5374,57.119,54.8934,52.8385,50.9357,48.4969,45.9888,41.944,35.7126,28.1159,21.1328,11.0196
107,45.6797,-0.000974638,0.494266,0.0110523,0.32104,0.292323,15481.0,2,0.0003476398115204171,1.0,0.0,105,0.0,54.6515,-0.24190000000000111,121.768,52.6053,0.0,-0.0004649999999999932,200.0,52.6053,5.82866,13.9709,200.0,121.768,79.6273,67.9374,63.0205,59.276,56.8676,54.6515,52.6053,50.7106,48.2821,45.7847,41.7572,35.5554,28.0074,21.0684,11.0072
108,46.6517,-0.00399948,0.499285,0.0110199,0.320566,0.292216,16239.2,2,0.00023450852464859673,1.0,0.0,105,0.0,54.4026,-0.248899999999999,121.235,52.3655,0.0,-0.00047399999999997444,200.0,52.3655,5.83477,14.0501,200.0,121.235,79.2702,67.6306,62.735,59.0067,56.6089,54.4026,52.3655,50.479,48.0614,45.575,41.5655,35.3941,27.8957,21.0017,10.994
109,47.6303,-0.00542542,0.508431,0.0109979,0.32008,0.292089,17009.4,2,0.00019708653973565804,1.0,0.0,105,0.0,54.1456,-0.2569999999999979,120.678,52.1179,0.0,-0.00048600000000004195,200.0,52.1179,5.84176,14.1347,200.0,120.678,78.8993,67.3127,62.4394,58.7286,56.3418,54.1456,52.1179,50.2401,47.8337,45.359,41.3683,35.2279,27.7803,20.9325,10.9799
110,48.6147,-0.00628511,0.520807,0.0109789,0.319584,0.291963,17774.3,2,0.0001830730073108383,1.0,0.0,105,0.0,53.8825,-0.26310000000000144,120.104,51.8643,0.0,-0.0004959999999999964,200.0,51.8643,5.84964,14.2247,200.0,120.104,78.5189,66.9869,62.1367,58.4435,56.0682,53.8825,51.8643,49.9955,47.6008,45.1378,41.1663,35.0576,27.662,20.8613,10.9648
111,49.6037,-0.00700078,0.535095,0.0109598,0.319079,0.29185,18530.0,2,0.00017051919313640362,1.0,0.0,105,0.0,53.6137,-0.2687999999999988,119.518,51.6055,0.0,-0.0005049999999999777,200.0,51.6055,5.85844,14.32,200.0,119.518,78.1307,66.6542,61.8279,58.1524,55.7889,53.6137,51.6055,49.7461,47.3629,44.9122,40.9601,34.8837,27.5407,20.7877,10.9489
112,50.5957,-0.00772378,0.550077,0.0109393,0.318563,0.291758,19256.4,3,0.00015080143446752348,1.0,0.0,105,0.0,53.3398,-0.2739000000000047,118.921,51.3416,0.0,-0.0005160000000000164,200.0,51.3416,5.8682,14.421,200.0,118.921,77.735,66.3153,61.5129,57.8558,55.5041,53.3398,51.3416,49.4917,47.1205,44.682,40.7498,34.706,27.4167,20.7123,10.9321
113,51.5894,-0.00849556,0.564679,0.0109169,0.318039,0.291687,15240.7,3,0.000119698322556136,1.0,0.0,105,0.0,53.0608,-0.27899999999999636,118.315,51.0728,0.0,-0.0005239999999999689,200.0,51.0728,5.87899,14.5282,200.0,118.315,77.3317,65.9701,61.1921,57.5538,55.2139,53.0608,51.0728,49.2323,46.8734,44.4476,40.5357,34.525,27.2899,20.6347,10.9143
114,52.59,-0.00918692,0.54032,0.010895,0.317504,0.291592,15214.8,3,9.473661939279898e-05,1.0,0.0,105,0.0,52.7762,-0.2845999999999975,117.694,50.7987,0.0,-0.0005350000000000077,200.0,50.7987,5.89082,14.6418,200.0,117.694,76.9206,65.6177,60.8648,57.2456,54.9178,52.7762,50.7987,48.9679,46.6212,44.2083,40.3173,34.3398,27.16,20.5549,10.8956
115,53.5715,-0.00906297,0.423849,0.0108849,0.316959,0.290875,10900.6,3,0.00015480816268274855,1.0,0.0,105,0.0,52.483,-0.2932000000000059,117.047,50.5164,0.0,-0.0005450000000000177,200.0,50.5164,5.90385,14.7632,200.0,117.047,76.4948,65.2542,60.5271,56.9278,54.613,52.483,50.5164,48.6956,46.3622,43.9624,40.093,34.1499,27.0263,20.4724,10.8757
116,54.5124,-0.00838043,0.362111,0.0108778,0.316407,0.289673,11119.1,3,0.0002375681584608491,1.0,0.0,105,0.0,52.184,-0.2989999999999995,116.385,50.2287,0.0,-0.0005519999999999969,200.0,50.2287,5.91809,14.8919,200.0,116.385,76.0603,64.8828,60.1827,56.6035,54.302,52.184,50.2287,48.4181,46.0978,43.7117,39.8643,33.9559,26.8895,20.3876,10.8547
117,55.4527,-0.00797371,0.330837,0.0108673,0.315845,0.288162,11276.5,3,0.0002989185747523937,1.0,0.0,105,0.0,51.8805,-0.30349999999999966,115.715,49.9365,0.0,-0.0005620000000000069,200.0,49.9365,5.93352,15.0282,200.0,115.715,75.6197,64.5064,59.833,56.2747,53.9862,51.8805,49.9365,48.1364,45.8294,43.4572,39.6319,33.7588,26.7502,20.3008,10.8327
118,56.3974,-0.00798711,0.326834,0.010853,0.315275,0.286506,11427.7,3,0.00033557828455897665,1.0,0.0,105,0.0,51.5726,-0.3078999999999965,115.039,49.6401,0.0,-0.0005699999999999594,200.0,49.6401,5.95019,15.1725,200.0,115.039,75.1733,64.1248,59.4787,55.9412,53.6659,51.5726,49.6401,47.8504,45.5573,43.1988,39.3961,33.5582,26.6082,20.212,10.8097
119,57.3476,-0.0082563,0.341352,0.0109231,0.313998,0.287966,11571.2,3,0.0011329557910316063,1.0,0.0,105,0.0,51.2538,-0.3188000000000031,114.341,49.3329,0.0,-0.0012770000000000281,200.0,49.3329,5.97383,15.3387,200.0,114.341,74.7119,63.7298,59.1118,55.5957,53.3345,51.2538,49.3329,47.5543,45.2749,42.9311,39.1516,33.3499,26.4578,20.115,10.7807
120,58.3049,-0.00674507,0.366813,0.013004,0.313349,0.28887,11704.5,3,0.015860878718548313,1.0,0.0,105,0.0,50.9404,-0.31340000000000146,113.666,49.0309,0.0,-0.0006490000000000107,200.0,49.0309,5.99309,15.4997,200.0,113.666,74.2612,63.3428,58.752,55.2565,53.0088,50.9404,49.0309,47.263,44.9972,42.6674,38.9106,33.1441,26.3113,20.0224,10.7556
121,59.2695,0.021929,0.39683,0.0148385,0.312599,0.289914,11826.6,3,0.02888754741503992,1.0,0.0,105,0.0,50.686,-0.25439999999999685,113.304,48.7835,0.0,-0.0007499999999999729,200.0,48.7835,6.01174,15.6498,200.0,113.304,73.9404,63.0495,58.4719,54.9875,52.7473,50.686,48.7835,47.022,44.7647,42.444,38.7025,32.9613,26.1805,19.9391,10.7322
122,60.2403,0.0376633,0.426401,0.0161519,0.311773,0.291108,11939.2,3,0.038283287914343295,1.0,0.0,105,0.0,50.5532,-0.13280000000000314,113.578,48.6481,0.0,-0.0008259999999999934,200.0,48.6481,6.02775,15.7676,200.0,113.578,73.8853,62.9469,58.3555,54.8626,52.6177,50.5532,48.6481,46.8846,44.6257,42.3042,38.5632,32.8268,26.0826,19.8759,10.7131
123,61.2152,0.0201342,0.452222,0.0168786,0.310865,0.292438,12045.3,3,0.04359015538871806,1.0,0.0,105,0.0,50.557,0.0038000000000053547,114.588,48.6389,0.0,-0.0009080000000000199,200.0,48.6389,6.04064,15.8464,200.0,114.588,74.1324,63.0612,58.4241,54.9002,52.6371,50.557,48.6389,46.8642,44.592,42.2583,38.5008,32.7468,26.0218,19.8352,10.699
124,61.7311,-0.0454496,0.188963,0.0169345,0.309883,0.29284,12820.5,3,0.044217292886746876,1.0,0.0,105,0.0,50.7201,0.16310000000000002,116.487,48.7761,0.0,-0.0009819999999999829,200.0,48.7761,6.04974,15.8781,200.0,116.487,74.7348,63.4288,58.708,55.1267,52.8297,50.7201,48.7761,46.9791,44.6801,42.3212,38.5276,32.7295,26.0028,19.8199,10.6906
125,62.6079,-0.140381,0.131902,0.0166077,0.30882,0.292555,13077.7,3,0.042183892129039904,1.0,0.0,105,0.0,50.9806,0.2605000000000004,119.007,49.0029,0.0,-0.0010630000000000361,200.0,49.0029,6.05704,15.8842,200.0,119.007,75.5665,63.9557,59.1266,55.4706,53.1288,50.9806,49.0029,47.1764,44.842,42.4495,38.6075,32.7489,26.007,19.8187,10.6852
126,63.536,-0.267646,0.106461,0.0159238,0.307665,0.292033,13261.0,3,0.03767186524349579,1.0,0.0,105,0.0,51.3381,0.3574999999999946,122.208,49.3183,0.0,-0.0011549999999999616,200.0,49.3183,6.06275,15.8666,200.0,122.208,76.6358,64.6449,59.681,55.9319,53.5347,51.3381,49.3183,47.455,45.0765,42.6417,38.7391,32.8039,26.0326,19.8304,10.6825
127,64.5123,-0.41953,0.109633,0.0149806,0.306414,0.291441,13376.2,3,0.03136704778122769,1.0,0.0,105,0.0,51.7751,0.4370000000000047,126.063,49.7061,0.0,-0.0012510000000000021,200.0,49.7061,6.06762,15.8329,200.0,126.063,77.9128,65.4721,60.3491,56.4906,54.0281,51.7751,49.7061,47.7995,45.3691,42.8851,38.911,32.8859,26.0736,19.8511,10.6813
128,65.523,-0.592501,0.132796,0.0138853,0.305054,0.290916,13441.8,3,0.02402326177781136,1.0,0.0,105,0.0,52.2701,0.49499999999999744,130.525,50.1459,0.0,-0.0013600000000000279,200.0,50.1459,6.07243,15.7916,200.0,130.525,79.3583,66.406,61.1038,57.1221,54.5863,52.2701,50.1459,48.1912,45.703,43.1639,39.1106,32.9856,26.1228,19.8766,10.6808
129,66.5511,-0.775586,0.16553,0.0127217,0.303589,0.290534,13481.3,3,0.016226383339415257,1.0,0.0,105,0.0,52.8061,0.5360000000000014,135.562,50.6221,0.0,-0.001464999999999994,153.558,50.6221,6.07774,15.749,153.558,135.562,80.9405,67.4217,61.9229,57.8067,55.1914,52.8061,50.6221,48.6153,46.0646,43.4661,39.3276,33.0956,26.1751,19.9033,10.6801
