step,distFromStart,distRaced,curLapTime,rpm,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,sector,sector_cap,max_speed_param,steer_gain,center_gain,brake_gain,speedX,speedY,speedZ,angle,trackPos,front,front_delta,target_speed,steer,accel,brake,gear,risk,aggression,target_trackPos,mode,front_risk,closing_risk,edge_risk,angle_risk,slide_risk,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
4417,2836.33,2846.33,91.904,9354.21,135.413,135.577,134.961,134.961,283,218.0,218.0,1.18,0.48,0.7,147.827,0.353713,-9.42869,0.00525301,0.0331089,133.957,-0.703000000000003,188.0,-0.006334822942399999,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.24778,18.0955,28.6104,49.7312,89.9219,118.653,124.572,128.794,131.478,133.957,136.27,138.445,141.293,144.311,82.6533,48.7771,29.0953,18.7537,8.72053
4418,2837.24,2847.24,91.926,9385.39,136.001,136.149,135.41,135.41,283,218.0,218.0,1.18,0.48,0.7,148.457,0.339421,-9.4655,0.00591009,0.0326274,133.226,-0.7309999999999945,188.0,-0.0054963606144,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.25738,18.1397,28.7157,50.0361,90.8905,118.217,123.984,128.132,130.778,133.226,135.513,137.666,140.489,143.483,81.8993,48.5056,28.9943,18.7098,8.71081
4419,2838.15,2848.15,91.948,9418.33,136.585,136.718,135.884,135.884,283,218.0,218.0,1.18,0.48,0.7,149.087,0.320799,-9.49008,0.00647276,0.0320234,132.464,-0.7620000000000005,188.0,-0.0047086125544,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.26724,18.1813,28.8123,50.3097,91.7547,117.721,123.353,127.434,130.044,132.464,134.728,136.861,139.659,142.631,81.2488,48.2662,28.903,18.6689,8.70087
4420,2839.06,2849.06,91.97,9453.64,137.168,137.284,136.393,136.393,283,218.0,218.0,1.18,0.48,0.7,149.715,0.298029,-9.51449,0.00692623,0.03132,131.668,-0.7959999999999923,188.0,-0.0039946178960000005,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.27705,18.2191,28.8969,50.5435,92.4826,117.161,122.675,126.695,129.274,131.668,133.91,136.024,138.8,141.751,80.7146,48.0648,28.8237,18.6322,8.69105
4421,2839.98,2849.98,91.992,9490.76,137.75,137.852,136.927,136.927,283,218.0,218.0,1.18,0.48,0.7,150.34,0.269865,-9.53775,0.00729769,0.0305187,130.845,-0.8230000000000075,188.0,-0.0033267390511999995,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.28702,18.2542,28.9732,50.7481,93.1084,116.554,121.961,125.927,128.476,130.845,133.067,135.164,137.919,140.85,80.2642,47.8904,28.7527,18.5981,8.68112
4422,2840.9,2850.9,92.014,9531.1,138.329,138.417,137.501,137.501,284,218.0,218.0,1.18,0.48,0.7,150.959,0.244517,-9.56695,0.00759476,0.029639,129.999,-0.8460000000000036,188.0,-0.002708452876,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.29704,18.287,29.0416,50.9253,93.6365,115.906,121.217,125.131,127.652,129.999,132.201,134.281,137.018,139.931,79.8885,47.7406,28.6895,18.5666,8.67117
4423,2841.82,2851.82,92.036,9575.62,138.901,138.975,138.15,138.15,284,218.0,218.0,1.18,0.48,0.7,151.573,0.22296,-9.61715,0.0078327,0.0286911,129.133,-0.8659999999999854,188.0,-0.0021283896096000016,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.30715,18.3178,29.1037,51.0807,94.0874,115.225,120.447,124.312,126.808,129.133,131.317,133.382,136.099,138.995,79.5709,47.61,28.6321,18.537,8.66116
4424,2842.75,2852.75,92.058,9613.9,139.474,139.537,138.704,138.704,284,218.0,218.0,1.18,0.48,0.7,152.192,0.201134,-9.66658,0.00802916,0.0276824,128.253,-0.8800000000000239,188.0,-0.0015690761583999995,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.31744,18.3476,29.1621,51.2214,94.4849,114.52,119.658,123.478,125.948,128.253,130.419,132.469,135.168,138.046,79.2926,47.4918,28.5786,18.5085,8.65099
4425,2843.68,2853.68,92.08,9651.06,140.049,140.099,139.241,139.241,284,218.0,218.0,1.18,0.48,0.7,152.812,0.182588,-9.71459,0.00817221,0.0266186,127.354,-0.8989999999999867,188.0,-0.0010464596616000007,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.32775,18.3755,29.2144,51.3415,94.8068,113.788,118.848,122.624,125.07,127.354,129.504,131.539,134.221,137.083,79.0655,47.3909,28.5306,18.4819,8.64082
4426,2844.62,2854.62,92.102,9687.89,140.623,140.662,139.772,139.772,284,218.0,218.0,1.18,0.48,0.7,153.43,0.161703,-9.76087,0.00826853,0.0255122,126.441,-0.9129999999999967,188.0,-0.000555077915200001,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.33803,18.4017,29.2614,51.4429,95.0629,113.031,118.018,121.752,124.176,126.441,128.574,130.595,133.261,136.106,78.883,47.3052,28.4875,18.4569,8.63069
4427,2845.56,2855.56,92.124,9724.41,141.194,141.223,140.299,140.299,284,218.0,218.0,1.18,0.48,0.7,154.047,0.144101,-9.80662,0.00831335,0.0243675,125.511,-0.9300000000000068,188.0,-0.00010427583999999862,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.34821,18.4257,29.3022,51.5237,95.2438,112.25,117.167,120.862,123.264,125.511,127.629,129.636,132.285,135.116,78.7499,47.2363,28.4499,18.434,8.62068
4428,2846.5,2856.5,92.146,9761.03,141.76,141.784,140.828,140.828,284,218.0,218.0,1.18,0.48,0.7,154.663,0.123992,-9.85677,0.00831145,0.023193,124.565,-0.945999999999998,188.0,0.0003109643319999998,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.35824,18.4478,29.3372,51.5847,95.3556,111.446,116.298,119.955,122.336,124.565,126.668,128.662,131.296,134.112,78.662,47.1828,28.4176,18.4129,8.61081
4429,2847.45,2857.45,92.168,9797.9,142.329,142.344,141.36,141.36,284,218.0,218.0,1.18,0.48,0.7,155.277,0.10665,-9.90472,0.00825613,0.0219992,123.603,-0.9620000000000033,188.0,0.0006773899528000001,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.36798,18.4673,29.3651,51.6227,95.3766,110.617,115.408,119.029,121.39,123.603,125.691,127.673,130.292,133.094,78.6253,47.1476,28.3915,18.3943,8.60123
4430,2848.4,2858.4,92.19,9835.67,142.898,142.903,141.9,141.9,284,218.0,218.0,1.18,0.48,0.7,155.889,0.0862509,-9.95123,0.00815266,0.0207971,122.625,-0.9779999999999944,188.0,0.0009996676564000013,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.37739,18.4843,29.3863,51.6395,95.2021,109.768,114.501,118.087,120.429,122.625,124.7,126.669,129.274,132.062,78.6368,47.1293,28.3714,18.3781,8.59199
4431,2849.35,2859.35,92.212,9875.86,143.463,143.459,142.484,142.484,284,218.0,218.0,1.18,0.48,0.7,156.496,0.0699158,-10.0054,0.00800913,0.0195889,121.635,-0.9899999999999949,188.0,0.0012813683616,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.3865,18.4992,29.4019,51.6387,94.8792,108.9,113.578,117.131,119.454,121.635,123.696,125.654,128.244,131.019,78.6883,47.125,28.3561,18.3638,8.58303
4432,2850.31,2860.31,92.234,9912.67,144.028,144.015,143.016,143.016,285,218.0,218.0,1.18,0.48,0.7,157.106,0.0517681,-10.0561,0.00782889,0.0183825,120.632,-1.0030000000000001,188.0,0.0015263187180000004,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.39528,18.512,29.4121,51.6209,94.4551,108.016,112.641,116.162,118.467,120.632,122.68,124.626,127.203,129.965,78.7773,47.1343,28.3458,18.3514,8.5744
4433,2851.27,2861.27,92.256,9948.68,144.59,144.572,143.536,143.536,285,218.0,218.0,1.18,0.48,0.7,157.715,0.0346794,-10.1032,0.007631,0.0171844,119.622,-1.0100000000000051,185.0,0.0017499853256000004,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.40384,18.5237,29.4195,51.595,93.9723,107.123,111.695,115.185,117.472,119.622,121.657,123.591,126.154,128.904,78.8853,47.1502,28.3378,18.3401,8.56598
4434,2852.24,2862.24,92.278,9984.36,145.154,145.127,144.051,144.051,285,218.0,218.0,1.18,0.48,0.7,158.324,0.0215429,-10.1466,0.00739449,0.0160001,118.599,-1.0229999999999961,185.0,0.0019277067323999995,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.41195,18.5329,29.421,51.5514,93.4244,106.215,110.736,114.195,116.464,118.599,120.621,122.545,125.095,127.831,79.0343,47.1806,28.3352,18.331,8.558
4435,2853.21,2863.21,92.3,10020.1,145.715,145.68,144.567,144.567,285,218.0,218.0,1.18,0.48,0.7,158.93,0.00540716,-10.1892,0.00711983,0.0148408,117.564,-1.0350000000000108,185.0,0.002059837308799999,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.41951,18.5396,29.4162,51.4892,92.8224,105.289,109.762,113.192,115.444,117.564,119.574,121.487,124.023,126.748,79.2259,47.2265,28.3382,18.3244,8.55055
4436,2854.18,2864.18,92.322,10056.3,146.272,146.234,145.089,145.089,285,218.0,218.0,1.18,0.48,0.7,159.535,-0.0098053,-10.2333,0.00683087,0.0137048,116.523,-1.0409999999999968,185.0,0.0021689545652,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.42675,18.5451,29.4086,51.42,92.1922,104.357,108.782,112.182,114.417,116.523,118.52,120.422,122.945,125.657,79.435,47.2787,28.3437,18.3189,8.54341
4437,2855.16,2865.16,92.344,10092.8,146.827,146.788,145.615,145.615,285,218.0,218.0,1.18,0.48,0.7,160.138,-0.0227557,-10.2755,0.00653809,0.0125937,115.478,-1.0450000000000017,185.0,0.0022643752467999996,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.43374,18.5499,29.4,51.3484,91.5449,103.422,107.799,111.169,113.387,115.478,117.462,119.353,121.863,124.563,79.6511,47.3336,28.3504,18.3141,8.53651
4438,2856.14,2866.14,92.366,10130.6,147.381,147.342,146.159,146.159,285,218.0,218.0,1.18,0.48,0.7,160.738,-0.0334025,-10.3192,0.00624674,0.0115185,114.43,-1.0479999999999876,185.0,0.002347578326,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.44044,18.554,29.3903,51.2757,90.8845,102.485,106.813,110.153,112.354,114.43,116.401,118.281,120.777,123.464,79.8707,47.3902,28.3579,18.3098,8.5299
4439,2857.12,2867.12,92.388,10168.2,147.931,147.892,146.703,146.703,285,218.0,218.0,1.18,0.48,0.7,161.337,-0.0422317,-10.3665,0.00595635,0.0104776,113.379,-1.051000000000002,185.0,0.002418904664399999,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.44684,18.5576,29.3799,51.202,90.2129,101.546,105.826,109.135,111.318,113.379,115.338,117.206,119.688,122.362,80.0937,47.4479,28.3663,18.3061,8.52357
4440,2858.11,2868.11,92.41,10204.6,148.481,148.443,147.229,147.229,285,218.0,218.0,1.18,0.48,0.7,161.936,-0.0496023,-10.413,0.00566834,0.00947412,112.326,-1.0530000000000115,185.0,0.0024789041376799994,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.45294,18.5606,29.3686,51.1276,89.5307,100.605,104.836,108.114,110.28,112.326,114.271,116.127,118.596,121.256,80.3189,47.5072,28.3756,18.3029,8.51753
4441,2859.1,2869.1,92.432,10240.3,149.031,148.992,147.744,147.744,285,218.0,218.0,1.18,0.48,0.7,162.534,-0.0557433,-10.4576,0.00538176,0.00850232,111.27,-1.0559999999999974,185.0,0.00252872581848,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.45878,18.563,29.3568,51.053,88.8391,99.6633,103.845,107.092,109.239,111.27,113.201,115.046,117.501,120.147,80.5468,47.5673,28.3855,18.3002,8.51174
4442,2860.1,2870.1,92.454,10275.8,149.579,149.541,148.256,148.256,286,218.0,218.0,1.18,0.48,0.7,163.131,-0.0609165,-10.4999,0.00509804,0.00757615,110.211,-1.0589999999999975,185.0,0.0025651307155999995,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.46426,18.5648,29.344,50.9774,88.1383,98.7195,102.851,106.067,108.196,110.211,112.129,113.962,116.402,119.035,80.777,47.629,28.3963,18.2983,8.50631
4443,2861.1,2871.1,92.476,10311.2,150.132,150.084,148.768,148.768,286,218.0,218.0,1.18,0.48,0.7,163.726,-0.0636622,-10.5403,0.00478571,0.00667747,109.143,-1.0679999999999978,185.0,0.00256179599408,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.46925,18.5645,29.3263,50.8882,87.4122,97.7644,101.848,105.032,107.143,109.143,111.047,112.868,115.294,117.913,81.0423,47.7032,28.4118,18.2983,8.50136
4444,2862.1,2872.1,92.498,10346.8,150.682,150.626,149.281,149.281,286,218.0,218.0,1.18,0.48,0.7,164.32,-0.071028,-10.5796,0.00444287,0.00583148,108.065,-1.078000000000003,185.0,0.00251188925072,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.47353,18.5615,29.3029,50.7841,86.6618,96.7976,100.833,103.988,106.081,108.065,109.956,111.765,114.177,116.782,81.4735,47.7914,28.4327,18.3008,8.4971
4445,2863.11,2873.11,92.52,10382.6,151.228,151.169,149.798,149.798,286,218.0,218.0,1.18,0.48,0.7,164.912,-0.0784004,-10.6182,0.00409525,0.00503794,106.983,-1.0819999999999936,185.0,0.0024390101041599998,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.47732,18.5573,29.2774,50.6757,85.9018,95.8274,99.8155,102.939,105.014,106.983,108.861,110.658,113.055,115.647,120.145,47.8843,28.4558,18.3046,8.49332
4446,2864.12,2874.12,92.542,10418.5,151.771,151.712,150.315,150.315,286,218.0,218.0,1.18,0.48,0.7,165.503,-0.0846901,-10.6564,0.00374621,0.00429678,105.898,-1.085000000000008,185.0,0.0023459908359199995,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.48065,18.5521,29.2502,50.5647,85.1348,94.8545,98.795,101.888,103.945,105.898,107.762,109.547,111.929,114.507,118.985,47.9809,28.4806,18.3094,8.48999
4447,2865.13,2875.13,92.564,10454.3,152.31,152.257,150.832,150.832,286,218.0,218.0,1.18,0.48,0.7,166.092,-0.0926472,-10.6948,0.00342387,0.00360386,104.816,-1.0819999999999936,185.0,0.0022641723710399996,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.4838,18.5474,29.2254,50.4632,84.3737,93.8876,97.7791,100.84,102.879,104.816,106.665,108.438,110.805,113.368,117.825,48.0702,28.5034,18.3137,8.48685
4448,2866.15,2876.15,92.586,10490.1,152.846,152.801,151.348,151.348,286,218.0,218.0,1.18,0.48,0.7,166.679,-0.0939429,-10.7337,0.00314015,0.00295647,103.738,-1.078000000000003,185.0,0.0022020433800799995,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.48689,18.544,29.2047,50.3762,83.624,92.9299,96.7711,99.7989,101.818,103.738,105.573,107.333,109.685,112.233,116.667,48.1474,28.5225,18.3169,8.48377
4449,2867.17,2877.17,92.608,10525.8,153.382,153.343,151.863,151.863,286,218.0,218.0,1.18,0.48,0.7,167.265,-0.0927513,-10.773,0.00287646,0.00234056,102.663,-1.0750000000000028,185.0,0.00214792750584,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.48988,18.5412,29.186,50.2964,82.8755,91.9758,95.7656,98.76,100.76,102.663,104.482,106.229,108.564,111.097,115.508,48.2188,28.5398,18.3195,8.48078
4450,2868.19,2878.19,92.63,10561.2,153.923,153.881,152.375,152.375,286,218.0,218.0,1.18,0.48,0.7,167.85,-0.0909381,-10.8099,0.00262326,0.00176843,101.586,-1.0769999999999982,185.0,0.0020889341815199997,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.49259,18.5381,29.1675,50.2192,82.1239,91.022,94.7604,97.7209,99.7004,101.586,103.391,105.124,107.442,109.959,114.347,48.2885,28.5571,18.3224,8.47807
4451,2869.22,2879.22,92.652,10596.5,154.462,154.416,152.884,152.884,286,218.0,218.0,1.18,0.48,0.7,168.434,-0.0888449,-10.8432,0.00238055,0.00124574,100.509,-1.0769999999999982,185.0,0.0020232898733599995,1.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.49496,18.5346,29.149,50.1439,81.3682,90.0682,93.7548,96.6812,98.6405,100.509,102.298,104.017,106.319,108.819,113.183,48.3571,28.5744,18.3256,8.4757
4452,2870.25,2880.25,92.674,10631.7,154.996,154.952,153.392,153.392,287,218.0,218.0,1.18,0.48,0.7,169.016,-0.085808,-10.8774,0.00215405,0.000762622,99.4313,-1.0777000000000072,164.0,0.0019598316558079995,0.44999999999999996,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.49713,18.5312,29.1317,50.0742,80.6113,89.1165,92.7507,95.6424,97.5811,99.4313,101.204,102.909,105.194,107.678,112.017,48.4211,28.5907,18.3288,8.47352
4453,2871.29,2881.28,92.696,10665.3,155.53,155.486,153.879,153.879,287,218.0,218.0,1.18,0.48,0.7,169.598,-0.0813929,-10.9094,0.00194376,0.000328779,98.3541,-1.0771999999999906,164.0,0.0018949682818560003,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.49903,18.5279,29.1152,50.0087,79.8526,88.1659,91.7477,94.6043,96.5222,98.3541,100.111,101.802,104.069,106.535,110.85,48.4819,28.6063,18.3319,8.47162
4454,2872.32,2882.32,92.718,10494.2,155.972,155.93,151.44,151.44,287,218.0,218.0,1.18,0.48,0.7,169.907,-0.0764185,-10.9357,0.00173586,-7.03335e-05,97.2748,-1.0793000000000035,164.0,0.001820204167656,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.50065,18.524,29.0981,49.9427,79.0873,87.2137,90.7429,93.5644,95.4613,97.2748,99.0156,100.692,102.942,105.39,109.679,48.5435,28.6226,18.3356,8.47
4455,2873.36,2883.36,92.74,10349.2,156.051,156.017,149.285,149.427,287,218.0,218.0,1.18,0.48,0.7,169.786,-0.0658637,-10.9503,0.00157421,-0.000432094,96.205,-1.0698000000000008,164.0,0.0017762547359839998,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.50234,18.522,29.0863,49.894,78.3333,86.2734,89.7493,92.5349,94.4102,96.205,97.9291,99.5904,101.822,104.253,108.515,48.589,28.6339,18.3375,8.4683
4456,2874.4,2884.4,92.762,10331.2,155.85,155.825,149.013,149.167,287,218.0,218.0,1.18,0.48,0.7,169.535,-0.0502923,-10.9485,0.00146311,-0.000752131,95.1467,-1.0583000000000027,164.0,0.001766258619616,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.50412,18.5219,29.0803,49.8642,77.5918,85.347,88.7688,91.5178,93.3712,95.1467,96.8536,98.4997,100.712,103.125,107.359,48.6169,28.6396,18.3376,8.46652
4457,2875.43,2885.43,92.784,10315.7,155.616,155.593,148.787,148.945,287,218.0,218.0,1.18,0.48,0.7,169.283,-0.0366772,-10.9325,0.00136393,-0.00103839,94.0923,-1.0544000000000011,164.0,0.00175768261504,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.5057,18.5218,29.075,49.8379,76.8491,84.4244,87.7925,90.5048,92.3363,94.0923,95.7821,97.4129,99.6066,102.0,106.207,48.6416,28.6446,18.3376,8.46493
4458,2876.47,2886.47,92.806,10300.4,155.387,155.365,148.565,148.725,287,218.0,218.0,1.18,0.48,0.7,169.032,-0.0268669,-10.9398,0.00126856,-0.00129779,93.0404,-1.0518999999999892,164.0,0.00174572085544,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.50709,18.5215,29.0693,49.8115,76.102,83.5032,86.8181,89.4942,91.3036,93.0404,94.7129,96.3282,98.5029,100.878,105.057,48.6665,28.65,18.3379,8.46354
4459,2877.5,2887.5,92.828,10285.2,155.155,155.134,148.346,148.506,287,218.0,218.0,1.18,0.48,0.7,168.781,-0.0198747,-10.9345,0.00117176,-0.00153327,91.9898,-1.0506000000000029,164.0,0.0017255606367199998,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.50826,18.5206,29.0629,49.7836,75.3499,82.5826,85.8449,88.4848,90.2724,91.9898,93.6451,95.2449,97.4005,99.7566,103.907,48.693,28.6562,18.3387,8.46236
4460,2878.53,2888.53,92.85,10269.3,154.924,154.903,148.118,148.279,287,218.0,218.0,1.18,0.48,0.7,168.533,-0.015388,-10.9363,0.00107115,-0.00174626,90.9401,-1.0497000000000014,164.0,0.0016951221393599995,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.50922,18.5191,29.0552,49.753,74.5922,81.6618,84.8722,87.4762,89.242,90.9401,92.5782,94.1625,96.299,98.6362,102.758,48.7221,28.6636,18.3401,8.46141
4461,2879.56,2889.56,92.872,10254.1,154.697,154.675,147.895,148.057,287,218.0,218.0,1.18,0.48,0.7,168.285,-0.0125837,-10.972,0.000967677,-0.00193938,89.8915,-1.0486000000000075,164.0,0.00165582446928,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.50997,18.5171,29.0466,49.7203,73.8298,80.7411,83.9003,86.4687,88.2127,89.8915,91.5124,93.0812,95.1985,97.5167,101.61,48.7535,28.6719,18.342,8.46064
4462,2880.59,2890.59,92.894,10239.6,154.469,154.447,147.688,147.846,288,218.0,218.0,1.18,0.48,0.7,168.036,-0.0107536,-10.9809,0.000863727,-0.00210849,88.8446,-1.0468999999999937,164.0,0.0016082647922399998,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.51052,18.5146,29.0372,49.6863,73.0636,79.8213,82.9297,85.4625,87.185,88.8446,90.4482,92.0015,94.0994,96.3986,100.463,48.7862,28.6811,18.3445,8.46009
4463,2881.61,2891.61,92.916,10224.9,154.242,154.219,147.477,147.632,288,218.0,218.0,1.18,0.48,0.7,167.789,-0.00951684,-10.9753,0.0007593,-0.00225782,87.7992,-1.0454000000000008,164.0,0.0015537007531199996,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.51091,18.5118,29.0273,49.6514,72.2939,78.9023,81.9605,84.4582,86.1589,87.7992,89.3856,90.9233,93.002,95.2819,99.3168,48.8199,28.6907,18.3473,8.4597
4464,2882.64,2892.64,92.938,10210.1,154.015,153.993,147.265,147.419,288,218.0,218.0,1.18,0.48,0.7,167.542,-0.0087706,-10.9595,0.000655349,-0.00239142,86.7557,-1.0434999999999945,164.0,0.0014944411623199999,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.51115,18.5086,29.0169,49.6155,71.5213,77.9842,80.9928,83.4554,85.1346,86.7557,88.3249,89.847,91.9062,94.1667,98.1722,48.8546,28.7009,18.3503,8.45945
4465,2883.66,2893.66,92.96,10195.3,153.797,153.773,147.052,147.205,288,218.0,218.0,1.18,0.48,0.7,167.297,-0.0084565,-10.987,0.00055569,-0.00249958,85.7146,-1.0411000000000001,164.0,0.0014309526688799999,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.51122,18.5053,29.0063,49.5804,70.7469,77.0679,80.0274,82.455,84.1128,85.7146,87.2664,88.7729,90.8125,93.0536,97.0294,48.8888,28.7113,18.3536,8.45937
4466,2884.68,2894.68,92.982,10180.5,153.57,153.554,146.835,146.995,288,218.0,218.0,1.18,0.48,0.7,167.054,-0.00911051,-11.0183,0.000497039,-0.00259622,84.6826,-1.0320000000000107,160.0,0.00140545265852,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.51154,18.5039,29.0011,49.5614,69.9807,76.1616,79.0718,81.4643,83.1003,84.6826,86.2169,87.7074,89.7272,91.9485,95.8939,48.9073,28.7164,18.355,8.45905
4467,2885.7,2895.7,93.004,10165.0,153.341,153.334,146.609,146.779,288,218.0,218.0,1.18,0.48,0.7,166.813,-0.00306429,-11.0616,0.000483688,-0.00268006,83.6602,-1.0223999999999904,160.0,0.0014176957831600002,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.51214,18.5047,29.0017,49.5601,69.2231,75.2656,78.1264,80.4835,82.0975,83.6602,85.1767,86.6511,88.6506,90.8517,94.766,48.9085,28.7158,18.3541,8.45845
4468,2886.72,2896.72,93.026,10149.1,153.118,153.114,146.367,146.555,288,218.0,218.0,1.18,0.48,0.7,166.575,0.00285994,-11.1729,0.000483211,-0.00276486,82.6416,-1.0186000000000064,160.0,0.0014433499201599999,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.51285,18.5062,29.0041,49.5641,68.4655,74.3728,77.1846,79.5065,81.0986,82.6416,84.1402,85.5983,87.5775,89.7582,93.6411,48.9046,28.7134,18.3526,8.45774
4469,2887.74,2897.74,93.048,10135.5,152.894,152.893,146.174,146.354,288,218.0,218.0,1.18,0.48,0.7,166.334,0.00851264,-11.2257,0.00049084,-0.00283949,81.6256,-1.0159999999999911,160.0,0.00147382605904,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.51355,18.508,29.0073,49.5709,67.7065,73.4819,76.2453,78.5321,80.1024,81.6256,83.1064,84.5483,86.507,88.6672,92.5184,48.8979,28.7102,18.3508,8.45704
4470,2888.75,2898.75,93.07,10121.5,152.671,152.671,145.974,146.15,288,218.0,218.0,1.18,0.48,0.7,166.094,0.0129937,-11.2391,0.000501331,-0.00291236,80.6116,-1.01400000000001,160.0,0.0015072189457599999,0.0,0.0,6,0.0,1.02,0.0,post_chicane,0.0,0.0,0.0,0.0,0.0,8.51427,18.5099,29.0109,49.579,66.9451,72.5921,75.3076,77.5596,79.108,80.6116,82.0745,83.5001,85.4384,87.578,91.3972,48.89,28.7066,18.3489,8.45633
